id,supplier_id,ingredient_id,qty,valor,data_pedido,status,data_prevista
PED000000011090,FOR0014,ING0171,38.07,1147.99,2025-05-16,entregue,2025-05-19
PED000000011091,FOR0018,ING0175,10.5,352.53,2025-05-16,entregue,2025-05-19
PED000000011092,FOR0014,ING0188,23.0,138.45,2025-05-16,entregue,2025-05-20
PED000000011093,FOR0014,ING0190,8.5,98.08,2025-05-16,entregue,2025-05-20
PED000000011094,FOR0018,ING0202,28.59,1138.69,2025-05-16,entregue,2025-05-20
PED000000011095,FOR0014,ING0206,87.5,1171.46,2025-05-16,entregue,2025-05-19
PED000000011096,FOR0014,ING0214,62.0,225.41,2025-05-16,entregue,2025-05-23
PED000000011097,FOR0009,ING0221,6.5,164.48,2025-05-16,entregue,2025-05-20
PED000000011098,FOR0024,ING0227,0.5,10.63,2025-05-16,entregue,2025-05-21
PED000000011099,FOR0024,ING0229,0.5,50.93,2025-05-16,entregue,2025-05-27
PED000000011100,FOR0024,ING0233,0.41,19.91,2025-05-16,entregue,2025-05-20
PED000000011101,FOR0024,ING0234,0.5,55.32,2025-05-16,entregue,2025-05-30
PED000000011102,FOR0018,ING0089,17.0,1519.27,2025-05-19,entregue,2025-05-21
PED000000011103,FOR0014,ING0202,53.0,1988.85,2025-05-19,entregue,2025-05-22
PED000000011104,FOR0025,ING0234,1.0,104.69,2025-05-19,entregue,2025-05-23
PED000000011105,FOR0025,ING0121,3.0,120.53,2025-05-20,entregue,2025-05-24
PED000000011106,FOR0018,ING0214,228.0,1047.57,2025-05-20,entregue,2025-05-23
PED000000011107,FOR0024,ING0234,0.5,59.89,2025-05-20,entregue,2025-05-24
PED000000011108,FOR0011,ING0010,284.0,968.05,2025-05-21,entregue,2025-05-24
PED000000011109,FOR0007,ING0037,2.32,19.47,2025-05-21,entregue,2025-05-22
PED000000011110,FOR0014,ING0214,253.0,988.07,2025-05-21,entregue,2025-05-24
PED000000011111,FOR0025,ING0234,1.0,137.72,2025-05-21,entregue,2025-05-25
PED000000011112,FOR0022,ING0002,3.52,47.62,2025-05-22,entregue,2025-05-25
PED000000011113,FOR0011,ING0010,361.0,1521.14,2025-05-22,entregue,2025-05-25
PED000000011114,FOR0005,ING0070,28.79,460.17,2025-05-22,entregue,2025-05-28
PED000000011115,FOR0004,ING0079,14.37,499.08,2025-05-22,entregue,2025-05-24
PED000000011116,FOR0007,ING0102,2.0,11.04,2025-05-22,entregue,2025-05-23
PED000000011117,FOR0023,ING0116,2.7,64.36,2025-05-22,entregue,2025-05-24
PED000000011118,FOR0025,ING0121,7.32,334.75,2025-05-22,entregue,2025-05-26
PED000000011119,FOR0008,ING0161,4.0,166.02,2025-05-22,entregue,2025-05-30
PED000000011120,FOR0018,ING0214,250.0,1105.58,2025-05-22,entregue,2025-05-25
PED000000011121,FOR0025,ING0002,3.52,54.65,2025-05-23,entregue,2025-05-26
PED000000011122,FOR0025,ING0006,611.86,4392.75,2025-05-23,entregue,2025-05-26
PED000000011123,FOR0015,ING0008,18.0,1211.32,2025-05-23,entregue,2025-05-30
PED000000011124,FOR0011,ING0010,432.0,1546.64,2025-05-23,entregue,2025-05-27
PED000000011125,FOR0011,ING0012,7.76,242.53,2025-05-23,entregue,2025-05-29
PED000000011126,FOR0011,ING0017,1.5,165.43,2025-05-23,entregue,2025-05-26
PED000000011127,FOR0011,ING0019,602.47,923.43,2025-05-23,entregue,2025-05-26
PED000000011128,FOR0011,ING0023,375.0,1760.53,2025-05-23,entregue,2025-05-26
PED000000011129,FOR0011,ING0024,15.5,43.24,2025-05-23,entregue,2025-05-26
PED000000011130,FOR0014,ING0027,3.0,277.24,2025-05-23,entregue,2025-05-28
PED000000011131,FOR0014,ING0029,5.62,529.78,2025-05-23,entregue,2025-05-27
PED000000011132,FOR0002,ING0030,14.0,1251.22,2025-05-23,entregue,2025-05-27
PED000000011133,FOR0003,ING0035,1.0,15.13,2025-05-23,entregue,2025-05-24
PED000000011134,FOR0003,ING0036,2.1,31.0,2025-05-23,entregue,2025-05-24
PED000000011135,FOR0023,ING0037,1.0,10.52,2025-05-23,entregue,2025-05-24
PED000000011136,FOR0003,ING0038,2.5,43.15,2025-05-23,entregue,2025-05-24
PED000000011137,FOR0003,ING0042,4.74,66.92,2025-05-23,entregue,2025-05-24
PED000000011138,FOR0003,ING0047,1.0,17.29,2025-05-23,entregue,2025-05-24
PED000000011139,FOR0003,ING0052,102.62,1768.36,2025-05-23,entregue,2025-05-28
PED000000011140,FOR0013,ING0054,0.43,14.78,2025-05-23,entregue,2025-05-25
PED000000011141,FOR0016,ING0059,6.41,83.2,2025-05-23,entregue,2025-05-27
PED000000011142,FOR0005,ING0060,30.0,219.6,2025-05-23,entregue,2025-05-27
PED000000011143,FOR0005,ING0063,21.0,267.41,2025-05-23,entregue,2025-05-27
PED000000011144,FOR0005,ING0070,36.0,473.26,2025-05-23,entregue,2025-05-27
PED000000011145,FOR0005,ING0071,0.5,7.35,2025-05-23,entregue,2025-05-27
PED000000011146,FOR0019,ING0078,4.5,110.06,2025-05-23,entregue,2025-05-25
PED000000011147,FOR0004,ING0079,13.0,502.85,2025-05-23,entregue,2025-05-25
PED000000011148,FOR0019,ING0083,0.5,46.21,2025-05-23,entregue,2025-05-25
PED000000011149,FOR0018,ING0090,5.0,418.3,2025-05-23,entregue,2025-05-25
PED000000011150,FOR0004,ING0095,28.5,1662.37,2025-05-23,entregue,2025-05-25
PED000000011151,FOR0007,ING0106,1.0,5.9,2025-05-23,entregue,2025-05-24
PED000000011152,FOR0023,ING0107,1.36,25.28,2025-05-23,entregue,2025-05-27
PED000000011153,FOR0023,ING0116,3.0,66.78,2025-05-23,entregue,2025-05-25
PED000000011154,FOR0025,ING0121,9.32,456.68,2025-05-23,entregue,2025-05-27
PED000000011155,FOR0025,ING0138,0.6,38.83,2025-05-23,entregue,2025-06-07
PED000000011156,FOR0025,ING0147,0.5,13.7,2025-05-23,entregue,2025-05-27
PED000000011157,FOR0008,ING0150,1.0,22.06,2025-05-23,entregue,2025-05-26
PED000000011158,FOR0025,ING0161,4.5,176.35,2025-05-23,entregue,2025-05-31
PED000000011159,FOR0025,ING0164,2.5,141.1,2025-05-23,entregue,2025-05-26
PED000000011160,FOR0014,ING0171,34.31,769.48,2025-05-23,entregue,2025-05-29
PED000000011161,FOR0018,ING0175,24.0,741.65,2025-05-23,entregue,2025-05-26
PED000000011162,FOR0014,ING0190,12.47,151.09,2025-05-23,entregue,2025-05-26
PED000000011163,FOR0014,ING0195,1.81,153.23,2025-05-23,entregue,2025-05-26
PED000000011164,FOR0014,ING0203,0.47,17.34,2025-05-23,entregue,2025-05-26
PED000000011165,FOR0014,ING0206,106.27,1437.95,2025-05-23,entregue,2025-05-26
PED000000011166,FOR0024,ING0227,0.5,10.77,2025-05-23,entregue,2025-06-04
PED000000011167,FOR0024,ING0228,2.5,832.75,2025-05-23,entregue,2025-05-29
PED000000011168,FOR0024,ING0229,0.5,53.43,2025-05-23,entregue,2025-06-03
PED000000011169,FOR0009,ING0231,0.5,13.94,2025-05-23,entregue,2025-05-27
PED000000011170,FOR0009,ING0236,80.5,4155.16,2025-05-23,entregue,2025-05-27
PED000000011171,FOR0009,ING0239,0.57,26.65,2025-05-23,entregue,2025-05-27
PED000000011172,FOR0025,ING0242,95.0,1416.5,2025-05-23,entregue,2025-05-27
PED000000011173,FOR0022,ING0008,33.0,3422.81,2025-05-26,entregue,2025-05-29
PED000000011174,FOR0020,ING0012,12.5,342.51,2025-05-26,entregue,2025-05-29
PED000000011175,FOR0002,ING0027,6.5,461.13,2025-05-26,entregue,2025-05-30
PED000000011176,FOR0014,ING0029,10.5,1032.04,2025-05-26,entregue,2025-05-30
PED000000011177,FOR0014,ING0030,19.47,2084.65,2025-05-26,entregue,2025-05-30
PED000000011178,FOR0005,ING0060,32.5,243.76,2025-05-26,entregue,2025-05-30
PED000000011179,FOR0005,ING0063,30.0,328.89,2025-05-26,entregue,2025-05-31
PED000000011180,FOR0025,ING0070,43.0,834.39,2025-05-26,entregue,2025-05-30
PED000000011181,FOR0023,ING0107,2.5,43.23,2025-05-26,entregue,2025-05-30
PED000000011182,FOR0025,ING0161,6.0,246.26,2025-05-26,entregue,2025-06-03
PED000000011183,FOR0025,ING0171,56.95,1632.36,2025-05-26,entregue,2025-05-29
PED000000011184,FOR0024,ING0228,3.5,862.63,2025-05-26,entregue,2025-06-01
PED000000011185,FOR0025,ING0236,106.5,7253.97,2025-05-26,entregue,2025-05-30
PED000000011186,FOR0010,ING0242,135.14,1707.08,2025-05-26,entregue,2025-05-30
PED000000011187,FOR0015,ING0008,34.0,2693.26,2025-05-27,entregue,2025-05-30
PED000000011188,FOR0011,ING0012,13.0,345.18,2025-05-27,entregue,2025-05-30
PED000000011189,FOR0002,ING0027,6.26,449.83,2025-05-27,entregue,2025-05-31
PED000000011190,FOR0018,ING0083,4.0,432.47,2025-05-27,entregue,2025-05-29
PED000000011191,FOR0008,ING0161,6.0,216.58,2025-05-27,entregue,2025-06-04
PED000000011192,FOR0014,ING0171,60.5,1302.24,2025-05-27,entregue,2025-05-30
PED000000011193,FOR0018,ING0194,0.83,78.41,2025-05-27,entregue,2025-05-30
PED000000011194,FOR0024,ING0228,3.5,862.5,2025-05-27,entregue,2025-06-03
PED000000011195,FOR0015,ING0008,30.31,2704.13,2025-05-28,entregue,2025-05-31
PED000000011196,FOR0020,ING0012,12.5,378.91,2025-05-28,entregue,2025-05-31
PED000000011197,FOR0025,ING0061,3.0,50.77,2025-05-28,entregue,2025-06-01
PED000000011198,FOR0019,ING0083,4.0,370.38,2025-05-28,entregue,2025-05-31
PED000000011199,FOR0023,ING0106,3.0,17.16,2025-05-28,entregue,2025-05-30
PED000000011200,FOR0008,ING0160,5.5,189.38,2025-05-28,entregue,2025-05-31
PED000000011201,FOR0025,ING0161,6.0,213.54,2025-05-28,entregue,2025-06-05
PED000000011202,FOR0025,ING0166,1.5,245.55,2025-05-28,entregue,2025-06-03
PED000000011203,FOR0025,ING0171,56.5,1602.41,2025-05-28,entregue,2025-05-31
PED000000011204,FOR0018,ING0188,100.48,565.74,2025-05-28,entregue,2025-05-31
PED000000011205,FOR0014,ING0194,1.0,71.85,2025-05-28,entregue,2025-05-31
PED000000011206,FOR0025,ING0221,10.0,287.34,2025-05-28,entregue,2025-06-01
PED000000011207,FOR0025,ING0224,11.0,514.48,2025-05-28,entregue,2025-06-01
PED000000011208,FOR0009,ING0228,3.5,914.2,2025-05-28,entregue,2025-06-03
PED000000011209,FOR0024,ING0230,23.0,626.47,2025-05-28,entregue,2025-06-04
PED000000011210,FOR0007,ING0037,2.0,17.51,2025-05-29,entregue,2025-05-30
PED000000011211,FOR0005,ING0061,3.5,46.07,2025-05-29,entregue,2025-06-02
PED000000011212,FOR0005,ING0062,6.76,107.44,2025-05-29,entregue,2025-06-02
PED000000011213,FOR0005,ING0066,903.73,6347.7,2025-05-29,entregue,2025-06-02
PED000000011214,FOR0004,ING0089,20.0,1294.19,2025-05-29,entregue,2025-05-31
PED000000011215,FOR0007,ING0106,3.5,24.35,2025-05-29,entregue,2025-05-31
PED000000011216,FOR0007,ING0107,2.5,47.88,2025-05-29,entregue,2025-05-31
PED000000011217,FOR0025,ING0128,1.0,43.11,2025-05-29,entregue,2025-06-02
PED000000011218,FOR0025,ING0160,6.0,182.57,2025-05-29,entregue,2025-06-01
PED000000011219,FOR0025,ING0161,6.0,247.38,2025-05-29,entregue,2025-06-06
PED000000011220,FOR0025,ING0166,1.5,248.23,2025-05-29,entregue,2025-06-02
PED000000011221,FOR0018,ING0188,77.0,496.97,2025-05-29,entregue,2025-06-02
PED000000011222,FOR0018,ING0194,3.24,329.06,2025-05-29,entregue,2025-06-01
PED000000011223,FOR0025,ING0221,9.5,329.08,2025-05-29,entregue,2025-06-02
PED000000011224,FOR0025,ING0224,11.0,576.79,2025-05-29,entregue,2025-06-02
PED000000011225,FOR0025,ING0230,15.5,485.07,2025-05-29,entregue,2025-06-02
PED000000011226,FOR0001,ING0001,0.5,3.44,2025-05-30,entregue,2025-06-08
PED000000011227,FOR0001,ING0004,52.5,365.98,2025-05-30,entregue,2025-06-02
PED000000011228,FOR0011,ING0019,179.0,296.67,2025-05-30,entregue,2025-06-02
PED000000011229,FOR0020,ING0023,182.0,1001.77,2025-05-30,entregue,2025-06-02
PED000000011230,FOR0011,ING0024,10.5,37.01,2025-05-30,entregue,2025-06-02
PED000000011231,FOR0003,ING0036,1.5,21.61,2025-05-30,entregue,2025-05-31
PED000000011232,FOR0007,ING0037,0.61,4.97,2025-05-30,entregue,2025-05-31
PED000000011233,FOR0003,ING0038,3.5,47.45,2025-05-30,entregue,2025-06-02
PED000000011234,FOR0007,ING0045,57.0,839.59,2025-05-30,entregue,2025-05-31
PED000000011235,FOR0023,ING0047,0.5,11.86,2025-05-30,entregue,2025-06-01
PED000000011236,FOR0013,ING0049,13.5,239.13,2025-05-30,entregue,2025-06-01
PED000000011237,FOR0013,ING0055,0.5,21.02,2025-05-30,entregue,2025-06-01
PED000000011238,FOR0016,ING0061,3.0,41.08,2025-05-30,entregue,2025-06-06
PED000000011239,FOR0005,ING0062,4.7,72.51,2025-05-30,entregue,2025-06-03
PED000000011240,FOR0005,ING0063,10.0,109.8,2025-05-30,entregue,2025-06-03
PED000000011241,FOR0016,ING0068,0.5,32.28,2025-05-30,entregue,2025-06-03
PED000000011242,FOR0025,ING0071,23.0,449.59,2025-05-30,entregue,2025-06-03
PED000000011243,FOR0019,ING0078,6.0,147.35,2025-05-30,entregue,2025-06-01
PED000000011244,FOR0004,ING0079,6.0,207.0,2025-05-30,entregue,2025-06-01
PED000000011245,FOR0004,ING0083,0.5,40.92,2025-05-30,entregue,2025-06-03
PED000000011246,FOR0019,ING0085,0.58,17.68,2025-05-30,entregue,2025-06-01
PED000000011247,FOR0004,ING0089,21.0,1775.81,2025-05-30,entregue,2025-06-02
PED000000011248,FOR0018,ING0091,16.5,1583.34,2025-05-30,entregue,2025-06-01
PED000000011249,FOR0004,ING0095,14.67,844.06,2025-05-30,entregue,2025-06-01
PED000000011250,FOR0004,ING0097,0.5,16.63,2025-05-30,entregue,2025-06-01
PED000000011251,FOR0023,ING0098,0.5,4.6,2025-05-30,entregue,2025-05-31
PED000000011252,FOR0023,ING0100,1.5,12.88,2025-05-30,entregue,2025-06-02
PED000000011253,FOR0023,ING0106,0.46,2.59,2025-05-30,entregue,2025-06-01
PED000000011254,FOR0023,ING0107,0.5,10.02,2025-05-30,entregue,2025-05-31
PED000000011255,FOR0023,ING0109,0.97,15.6,2025-05-30,entregue,2025-05-31
PED000000011256,FOR0007,ING0110,1.82,64.42,2025-05-30,entregue,2025-05-31
PED000000011257,FOR0023,ING0112,0.5,4.97,2025-05-30,entregue,2025-05-31
PED000000011258,FOR0023,ING0113,0.5,2.52,2025-05-30,entregue,2025-05-31
PED000000011259,FOR0023,ING0114,0.5,4.12,2025-05-30,entregue,2025-05-31
PED000000011260,FOR0007,ING0115,2.0,38.43,2025-05-30,entregue,2025-05-31
PED000000011261,FOR0012,ING0122,15.5,241.49,2025-05-30,entregue,2025-06-03
PED000000011262,FOR0009,ING0128,1.0,28.99,2025-05-30,entregue,2025-06-03
PED000000011263,FOR0025,ING0129,1.0,36.03,2025-05-30,entregue,2025-06-03
PED000000011264,FOR0006,ING0136,0.5,20.49,2025-05-30,entregue,2025-06-11
PED000000011265,FOR0016,ING0137,0.41,25.97,2025-05-30,entregue,2025-06-03
PED000000011266,FOR0006,ING0138,0.5,24.77,2025-05-30,entregue,2025-06-12
PED000000011267,FOR0006,ING0143,15.92,3762.44,2025-05-30,entregue,2025-06-03
PED000000011268,FOR0016,ING0145,0.5,19.78,2025-05-30,entregue,2025-06-03
PED000000011269,FOR0025,ING0150,0.5,12.17,2025-05-30,entregue,2025-06-03
PED000000011270,FOR0008,ING0151,1.0,83.82,2025-05-30,entregue,2025-06-03
PED000000011271,FOR0025,ING0154,37.0,4404.53,2025-05-30,entregue,2025-06-02
PED000000011272,FOR0025,ING0160,4.0,125.7,2025-05-30,entregue,2025-06-02
PED000000011273,FOR0025,ING0161,2.0,78.64,2025-05-30,entregue,2025-06-07
PED000000011274,FOR0008,ING0163,428.0,365.56,2025-05-30,entregue,2025-05-31
PED000000011275,FOR0008,ING0164,3.0,157.69,2025-05-30,entregue,2025-06-02
PED000000011276,FOR0008,ING0165,4.17,946.12,2025-05-30,entregue,2025-06-02
PED000000011277,FOR0008,ING0166,1.5,189.17,2025-05-30,entregue,2025-06-02
PED000000011278,FOR0014,ING0168,1.0,8.66,2025-05-30,entregue,2025-06-02
PED000000011279,FOR0025,ING0169,4.5,39.84,2025-05-30,entregue,2025-06-02
PED000000011280,FOR0014,ING0175,17.5,508.53,2025-05-30,entregue,2025-06-02
PED000000011281,FOR0025,ING0178,147.0,5119.18,2025-05-30,entregue,2025-06-02
PED000000011282,FOR0014,ING0188,54.0,331.92,2025-05-30,entregue,2025-06-02
PED000000011283,FOR0014,ING0190,13.0,167.31,2025-05-30,entregue,2025-06-05
PED000000011284,FOR0014,ING0202,39.5,1327.84,2025-05-30,entregue,2025-06-02
PED000000011285,FOR0014,ING0203,7.5,311.75,2025-05-30,entregue,2025-06-02
PED000000011286,FOR0018,ING0206,100.5,1687.08,2025-05-30,entregue,2025-06-02
PED000000011287,FOR0009,ING0221,9.5,217.68,2025-05-30,entregue,2025-06-03
PED000000011288,FOR0025,ING0222,0.5,11.96,2025-05-30,entregue,2025-06-03
PED000000011289,FOR0009,ING0224,8.0,358.13,2025-05-30,entregue,2025-06-03
PED000000011290,FOR0024,ING0227,0.5,10.89,2025-05-30,entregue,2025-06-03
PED000000011291,FOR0025,ING0230,15.5,498.17,2025-05-30,entregue,2025-06-03
PED000000011292,FOR0024,ING0237,0.59,47.59,2025-05-30,entregue,2025-06-04
PED000000011293,FOR0010,ING0241,0.55,11.24,2025-05-30,entregue,2025-06-03
PED000000011294,FOR0007,ING0033,2.5,28.37,2025-06-02,entregue,2025-06-03
PED000000011295,FOR0003,ING0045,34.5,451.18,2025-06-02,entregue,2025-06-03
PED000000011296,FOR0007,ING0047,1.5,27.78,2025-06-02,entregue,2025-06-04
PED000000011297,FOR0005,ING0071,16.0,244.72,2025-06-02,entregue,2025-06-06
PED000000011298,FOR0004,ING0081,10.5,362.29,2025-06-02,entregue,2025-06-04
PED000000011299,FOR0004,ING0087,1.5,69.03,2025-06-02,entregue,2025-06-04
PED000000011300,FOR0019,ING0093,2.5,263.66,2025-06-02,entregue,2025-06-04
PED000000011301,FOR0025,ING0122,19.0,439.82,2025-06-02,entregue,2025-06-07
PED000000011302,FOR0025,ING0143,9.0,2038.25,2025-06-02,entregue,2025-06-06
PED000000011303,FOR0025,ING0222,5.29,136.83,2025-06-02,entregue,2025-06-06
PED000000011304,FOR0025,ING0231,1.5,44.57,2025-06-02,entregue,2025-06-06
PED000000011305,FOR0014,ING0026,4.5,221.26,2025-06-03,entregue,2025-06-07
PED000000011306,FOR0003,ING0047,1.5,26.94,2025-06-03,entregue,2025-06-05
PED000000011307,FOR0019,ING0081,10.5,320.28,2025-06-03,entregue,2025-06-05
PED000000011308,FOR0018,ING0087,1.5,75.14,2025-06-03,entregue,2025-06-05
PED000000011309,FOR0019,ING0093,2.5,263.6,2025-06-03,entregue,2025-06-05
PED000000011310,FOR0025,ING0231,2.0,57.06,2025-06-03,entregue,2025-06-07
PED000000011311,FOR0001,ING0004,90.0,692.8,2025-06-04,entregue,2025-06-07
PED000000011312,FOR0014,ING0026,4.54,244.39,2025-06-04,entregue,2025-06-08
PED000000011313,FOR0025,ING0190,16.5,241.4,2025-06-04,entregue,2025-06-07
PED000000011314,FOR0025,ING0203,5.5,258.18,2025-06-04,entregue,2025-06-07
PED000000011315,FOR0025,ING0231,2.5,71.89,2025-06-04,entregue,2025-06-12
PED000000011316,FOR0001,ING0004,109.0,986.51,2025-06-05,entregue,2025-06-09
PED000000011317,FOR0014,ING0026,17.29,750.65,2025-06-05,entregue,2025-06-09
PED000000011318,FOR0007,ING0098,4.24,42.01,2025-06-05,entregue,2025-06-06
PED000000011319,FOR0009,ING0231,2.46,56.23,2025-06-05,entregue,2025-06-13
PED000000011320,FOR0025,ING0001,2.0,12.97,2025-06-06,entregue,2025-06-12
PED000000011321,FOR0001,ING0004,111.0,1015.65,2025-06-06,entregue,2025-06-09
PED000000011322,FOR0015,ING0007,0.5,16.78,2025-06-06,entregue,2025-06-09
PED000000011323,FOR0011,ING0018,0.5,1.96,2025-06-06,entregue,2025-06-09
PED000000011324,FOR0020,ING0019,167.0,314.88,2025-06-06,entregue,2025-06-09
PED000000011325,FOR0020,ING0023,153.15,892.37,2025-06-06,entregue,2025-06-09
PED000000011326,FOR0011,ING0024,12.0,39.9,2025-06-06,entregue,2025-06-09
PED000000011327,FOR0011,ING0025,23.0,156.91,2025-06-06,entregue,2025-06-09
PED000000011328,FOR0002,ING0026,17.29,690.89,2025-06-06,entregue,2025-06-10
PED000000011329,FOR0002,ING0028,13.5,1067.34,2025-06-06,entregue,2025-06-10
PED000000011330,FOR0002,ING0029,1.5,127.35,2025-06-06,entregue,2025-06-10
PED000000011331,FOR0021,ING0030,2.0,165.67,2025-06-06,entregue,2025-06-10
PED000000011332,FOR0023,ING0033,1.5,18.86,2025-06-06,entregue,2025-06-09
PED000000011333,FOR0007,ING0034,2.5,20.83,2025-06-06,entregue,2025-06-07
PED000000011334,FOR0003,ING0036,1.0,12.4,2025-06-06,entregue,2025-06-07
PED000000011335,FOR0003,ING0037,1.63,11.25,2025-06-06,entregue,2025-06-07
PED000000011336,FOR0003,ING0039,0.6,22.63,2025-06-06,entregue,2025-06-08
PED000000011337,FOR0003,ING0041,0.5,15.3,2025-06-06,entregue,2025-06-07
PED000000011338,FOR0003,ING0047,0.5,10.42,2025-06-06,entregue,2025-06-07
PED000000011339,FOR0013,ING0049,18.5,352.41,2025-06-06,entregue,2025-06-08
PED000000011340,FOR0013,ING0051,0.5,36.02,2025-06-06,entregue,2025-06-08
PED000000011341,FOR0013,ING0057,196.0,1880.31,2025-06-06,entregue,2025-06-08
PED000000011342,FOR0005,ING0071,0.5,9.0,2025-06-06,entregue,2025-06-10
PED000000011343,FOR0005,ING0073,0.5,6.44,2025-06-06,entregue,2025-06-11
PED000000011344,FOR0019,ING0076,14.0,632.1,2025-06-06,entregue,2025-06-08
PED000000011345,FOR0019,ING0078,5.5,112.72,2025-06-06,entregue,2025-06-08
PED000000011346,FOR0004,ING0081,3.0,82.72,2025-06-06,entregue,2025-06-08
PED000000011347,FOR0019,ING0084,38.5,731.16,2025-06-06,entregue,2025-06-09
PED000000011348,FOR0019,ING0085,0.5,18.13,2025-06-06,entregue,2025-06-08
PED000000011349,FOR0004,ING0087,0.53,28.66,2025-06-06,entregue,2025-06-08
PED000000011350,FOR0019,ING0090,8.5,629.1,2025-06-06,entregue,2025-06-10
PED000000011351,FOR0019,ING0093,1.0,122.81,2025-06-06,entregue,2025-06-08
PED000000011352,FOR0018,ING0095,14.5,800.81,2025-06-06,entregue,2025-06-08
PED000000011353,FOR0004,ING0097,0.5,13.87,2025-06-06,entregue,2025-06-10
PED000000011354,FOR0023,ING0100,1.0,6.91,2025-06-06,entregue,2025-06-10
PED000000011355,FOR0023,ING0102,1.5,8.91,2025-06-06,entregue,2025-06-07
PED000000011356,FOR0023,ING0103,0.58,3.92,2025-06-06,entregue,2025-06-07
PED000000011357,FOR0023,ING0104,1.5,13.82,2025-06-06,entregue,2025-06-07
PED000000011358,FOR0023,ING0108,0.47,10.26,2025-06-06,entregue,2025-06-08
PED000000011359,FOR0007,ING0110,3.0,119.18,2025-06-06,entregue,2025-06-07
PED000000011360,FOR0007,ING0115,1.5,31.75,2025-06-06,entregue,2025-06-07
PED000000011361,FOR0009,ING0122,15.5,375.74,2025-06-06,entregue,2025-06-10
PED000000011362,FOR0009,ING0128,0.5,15.34,2025-06-06,entregue,2025-06-10
PED000000011363,FOR0006,ING0129,3.15,98.37,2025-06-06,entregue,2025-06-11
PED000000011364,FOR0006,ING0136,0.5,22.62,2025-06-06,entregue,2025-06-10
PED000000011365,FOR0025,ING0138,0.5,28.63,2025-06-06,entregue,2025-06-10
PED000000011366,FOR0006,ING0146,1.0,40.65,2025-06-06,entregue,2025-06-10
PED000000011367,FOR0006,ING0148,0.5,14.58,2025-06-06,entregue,2025-06-10
PED000000011368,FOR0016,ING0149,0.6,35.59,2025-06-06,entregue,2025-06-10
PED000000011369,FOR0008,ING0150,0.5,11.78,2025-06-06,entregue,2025-06-09
PED000000011370,FOR0008,ING0163,1774.0,1595.29,2025-06-06,entregue,2025-06-08
PED000000011371,FOR0025,ING0164,2.76,154.15,2025-06-06,entregue,2025-06-09
PED000000011372,FOR0025,ING0165,2.65,616.7,2025-06-06,entregue,2025-06-09
PED000000011373,FOR0014,ING0169,3.5,31.22,2025-06-06,entregue,2025-06-09
PED000000011374,FOR0014,ING0175,53.54,1582.28,2025-06-06,entregue,2025-06-16
PED000000011375,FOR0025,ING0178,650.51,18094.03,2025-06-06,entregue,2025-06-09
PED000000011376,FOR0018,ING0190,14.5,158.51,2025-06-06,entregue,2025-06-10
PED000000011377,FOR0014,ING0195,1.5,125.89,2025-06-06,entregue,2025-06-09
PED000000011378,FOR0014,ING0202,15.13,609.1,2025-06-06,entregue,2025-06-09
PED000000011379,FOR0018,ING0203,7.5,341.47,2025-06-06,entregue,2025-06-09
PED000000011380,FOR0018,ING0206,88.76,1528.22,2025-06-06,entregue,2025-06-09
